,userId_x,movieId,title,genres,imdbId,tmdbId,rating,timestamp_x,clean_title
2328,4.0,3083,All About My Mother (Todo sobre mi madre) (1999),Drama,185125,99.0,5.0,964622487.0,All About My Mother  Todo sobre mi madre   1999 
2329,292.0,3086,Babes in Toyland (1934),Children|Comedy|Fantasy|Musical,24852,25898.0,5.0,990062271.0,Babes in Toyland  1934 
2330,19.0,3087,Scrooged (1988),Comedy|Fantasy|Romance,96061,9647.0,3.0,965706297.0,Scrooged  1988 
2331,63.0,3088,Harvey (1950),Comedy|Fantasy,42546,11787.0,4.0,1443199884.0,Harvey  1950 
2332,74.0,3089,Bicycle Thieves (a.k.a. The Bicycle Thief) (a.k.a. The Bicycle Thieves) (Ladri di biciclette) (1948),Drama,40522,5156.0,5.0,1207501351.0,Bicycle Thieves  a k a  The Bicycle Thief   a k a  The Bicycle Thieves   Ladri di biciclette   1948 
2333,221.0,3090,Matewan (1987),Drama,93509,24276.0,5.0,1119984430.0,Matewan  1987 
2334,187.0,3091,Kagemusha (1980),Drama|War,80979,11953.0,4.5,1180302250.0,Kagemusha  1980 
2335,140.0,3093,McCabe & Mrs. Miller (1971),Drama|Western,67411,29005.0,3.5,1084273210.0,McCabe   Mrs  Miller  1971 
2336,596.0,3094,Maurice (1987),Drama|Romance,93512,26371.0,4.0,1535832727.0,Maurice  1987 
2337,221.0,3095,"Grapes of Wrath, The (1940)",Drama,32551,596.0,4.5,1119984340.0,Grapes of Wrath  The  1940 
2338,156.0,3096,My Man Godfrey (1957),Comedy,50738,52470.0,5.0,946799236.0,My Man Godfrey  1957 
2339,89.0,3097,"Shop Around the Corner, The (1940)",Comedy|Drama|Romance,33045,20334.0,2.0,1520408343.0,Shop Around the Corner  The  1940 
2340,42.0,3098,"Natural, The (1984)",Drama,87781,11393.0,4.0,996258272.0,Natural  The  1984 
2341,113.0,3099,Shampoo (1975),Comedy|Drama|Romance,73692,31121.0,5.0,980306983.0,Shampoo  1975 
2342,28.0,3100,"River Runs Through It, A (1992)",Drama,105265,293.0,4.0,1242032411.0,River Runs Through It  A  1992 
2343,19.0,3101,Fatal Attraction (1987),Drama|Thriller,93010,10998.0,1.0,965711014.0,Fatal Attraction  1987 
2344,135.0,3102,Jagged Edge (1985),Crime|Romance|Thriller,89360,12235.0,3.0,1009691612.0,Jagged Edge  1985 
2345,113.0,3103,Stanley & Iris (1990),Drama|Romance,100680,36094.0,2.0,980051988.0,Stanley   Iris  1990 
2346,19.0,3104,Midnight Run (1988),Action|Comedy|Crime|Thriller,95631,9013.0,2.0,965705784.0,Midnight Run  1988 
2347,28.0,3105,Awakenings (1990),Drama|Mystery,99077,11005.0,2.5,1242031396.0,Awakenings  1990 
2348,245.0,3106,Come See the Paradise (1990),Drama|Romance,99291,59820.0,1.0,951183042.0,Come See the Paradise  1990 
2349,28.0,3107,Backdraft (1991),Action|Drama,101393,2924.0,2.0,1242290922.0,Backdraft  1991 
2350,16.0,3108,"Fisher King, The (1991)",Comedy|Drama|Fantasy|Romance,101889,177.0,4.0,1377476635.0,Fisher King  The  1991 
2351,474.0,3109,"River, The (1984)",Drama,88007,38557.0,3.0,1060105532.0,River  The  1984 
2352,414.0,3111,Places in the Heart (1984),Drama,87921,13681.0,4.0,1010588391.0,Places in the Heart  1984 
2353,474.0,3112,'night Mother (1986),Drama,90556,34760.0,3.0,1065028441.0, night Mother  1986 
2354,19.0,3113,End of Days (1999),Action|Fantasy|Horror|Mystery|Thriller,146675,9946.0,2.0,965712018.0,End of Days  1999 
2355,7.0,3114,Toy Story 2 (1999),Adventure|Animation|Children|Comedy|Fantasy,120363,863.0,4.5,1106635500.0,Toy Story 2  1999 
2356,51.0,3115,Flawless (1999),Drama,155711,31582.0,5.0,1230932108.0,Flawless  1999 
2357,140.0,3117,Ride with the Devil (1999),Drama|Romance|War,134154,22267.0,3.0,1008776130.0,Ride with the Devil  1999 
2358,42.0,3120,"Distinguished Gentleman, The (1992)",Comedy,104114,10411.0,4.0,996256020.0,Distinguished Gentleman  The  1992 
2359,474.0,3125,"End of the Affair, The (1999)",Drama,172396,20024.0,4.0,1014924099.0,End of the Affair  The  1999 
2360,368.0,3127,Holy Smoke (1999),Comedy|Drama,144715,13787.0,3.0,971273951.0,Holy Smoke  1999 
2361,199.0,3129,Sweet and Lowdown (1999),Comedy|Drama,158371,9684.0,4.0,995165198.0,Sweet and Lowdown  1999 
2362,156.0,3130,Bonfire of the Vanities (1990),Comedy|Crime|Drama,99165,9586.0,3.0,946800467.0,Bonfire of the Vanities  1990 
2363,217.0,3132,Daddy Long Legs (1919),Comedy|Drama,10040,70801.0,2.0,955943400.0,Daddy Long Legs  1919 
2364,156.0,3134,Grand Illusion (La grande illusion) (1937),Drama|War,28950,777.0,5.0,946798960.0,Grand Illusion  La grande illusion   1937 
2365,474.0,3135,"Great Santini, The (1979)",Drama,79239,21887.0,4.0,1115125983.0,Great Santini  The  1979 
2366,202.0,3138,Stealing Home (1988),Drama,96171,32331.0,3.0,975015669.0,Stealing Home  1988 
2367,156.0,3141,"Two Jakes, The (1990)",Drama,100828,32669.0,1.0,946800308.0,Two Jakes  The  1990 
2368,42.0,3142,U2: Rattle and Hum (1988),Documentary|Musical,96328,18161.0,4.0,996259211.0,U2  Rattle and Hum  1988 
2369,577.0,3143,Hell in the Pacific (1968),Drama|War,63056,31681.0,3.0,945966525.0,Hell in the Pacific  1968 
2370,307.0,3145,Cradle Will Rock (1999),Drama,150216,32274.0,2.5,1186173169.0,Cradle Will Rock  1999 
2371,19.0,3146,Deuce Bigalow: Male Gigolo (1999),Comedy,205000,10402.0,1.0,965703084.0,Deuce Bigalow  Male Gigolo  1999 
2372,1.0,3147,"Green Mile, The (1999)",Crime|Drama,120689,497.0,5.0,964983873.0,Green Mile  The  1999 
2373,51.0,3148,"Cider House Rules, The (1999)",Drama,124315,1715.0,5.0,1230930214.0,Cider House Rules  The  1999 
2374,182.0,3150,"War Zone, The (1999)",Drama|Thriller,141974,42739.0,4.0,1063284272.0,War Zone  The  1999 
2375,70.0,3152,"Last Picture Show, The (1971)",Drama,67328,25188.0,4.0,1355198011.0,Last Picture Show  The  1971 
2376,91.0,3153,"7th Voyage of Sinbad, The (1958)",Action|Adventure|Fantasy,51337,15515.0,4.0,1112711869.0,7th Voyage of Sinbad  The  1958 
2377,83.0,3155,Anna and the King (1999),Drama|Romance,166485,1439.0,3.5,1332839913.0,Anna and the King  1999 
2378,15.0,3156,Bicentennial Man (1999),Drama|Romance|Sci-Fi,182789,2277.0,5.0,1510573324.0,Bicentennial Man  1999 
2379,20.0,3157,Stuart Little (1999),Children|Comedy|Fantasy,164912,10137.0,3.0,1054038435.0,Stuart Little  1999 
2380,182.0,3158,"Emperor and the Assassin, The (Jing ke ci qin wang) (1999)",Drama,162866,10387.0,4.0,1094400787.0,Emperor and the Assassin  The  Jing ke ci qin wang   1999 
2381,20.0,3159,Fantasia 2000 (1999),Animation|Children|Musical|IMAX,120910,49948.0,5.0,1054038115.0,Fantasia 2000  1999 
2382,4.0,3160,Magnolia (1999),Drama,175880,334.0,4.0,964539121.0,Magnolia  1999 
2383,288.0,3161,Onegin (1999),Drama|Romance,119079,30237.0,2.0,1020191538.0,Onegin  1999 
2384,368.0,3162,Simpatico (1999),Comedy|Drama,174204,50116.0,3.0,972106150.0,Simpatico  1999 
2385,104.0,3163,Topsy-Turvy (1999),Comedy|Drama|Musical,151568,46435.0,3.0,1123111563.0,Topsy Turvy  1999 
2386,217.0,3165,Boiling Point (1993),Action|Drama,106455,22213.0,2.0,955941424.0,Boiling Point  1993 
2387,156.0,3167,Carnal Knowledge (1971),Comedy|Drama,66892,36492.0,3.0,946800232.0,Carnal Knowledge  1971 
2388,1.0,3168,Easy Rider (1969),Adventure|Drama,64276,624.0,4.0,964982495.0,Easy Rider  1969 
2389,28.0,3169,The Falcon and the Snowman (1985),Crime|Drama|Thriller,87231,26578.0,2.5,1234337236.0,The Falcon and the Snowman  1985 
2390,309.0,3171,Room at the Top (1959),Drama,53226,43103.0,4.0,1166068655.0,Room at the Top  1959 
2391,9.0,3173,Any Given Sunday (1999),Drama,146838,9563.0,2.0,1044656650.0,Any Given Sunday  1999 
2392,16.0,3174,Man on the Moon (1999),Comedy|Drama,125664,1850.0,3.5,1377476640.0,Man on the Moon  1999 
2393,4.0,3175,Galaxy Quest (1999),Adventure|Comedy|Sci-Fi,177789,926.0,1.0,964538930.0,Galaxy Quest  1999 
2394,1.0,3176,"Talented Mr. Ripley, The (1999)",Drama|Mystery|Thriller,134119,1213.0,1.0,964983504.0,Talented Mr  Ripley  The  1999 
2395,42.0,3177,Next Friday (2000),Comedy,195945,10471.0,2.0,996216613.0,Next Friday  2000 
2396,28.0,3178,"Hurricane, The (1999)",Drama,174856,10400.0,2.5,1242031255.0,Hurricane  The  1999 
2397,101.0,3179,Angela's Ashes (1999),Drama,145653,10397.0,3.0,968440828.0,Angela s Ashes  1999 
2398,23.0,3181,Titus (1999),Drama,120866,12524.0,3.5,1107164248.0,Titus  1999 
2399,91.0,3182,"Mr. Death: The Rise and Fall of Fred A. Leuchter, Jr. (1999)",Documentary,192335,28216.0,4.0,1112717068.0,Mr  Death  The Rise and Fall of Fred A  Leuchter  Jr   1999 
2400,603.0,3183,"Third Miracle, The (1999)",Drama,174268,36773.0,3.0,963176178.0,Third Miracle  The  1999 
2401,140.0,3185,Snow Falling on Cedars (1999),Drama,120834,10219.0,3.0,1035368737.0,Snow Falling on Cedars  1999 
2402,42.0,3186,"Girl, Interrupted (1999)",Drama,172493,3558.0,4.0,996219899.0,Girl  Interrupted  1999 
2403,20.0,3189,My Dog Skip (1999),Children|Drama,156812,17908.0,3.5,1054037310.0,My Dog Skip  1999 
2404,19.0,3190,Supernova (2000),Adventure|Sci-Fi|Thriller,134983,10384.0,1.0,965703443.0,Supernova  2000 
2405,275.0,3192,"Terrorist, The (a.k.a. Malli) (Theeviravaathi) (1998)",Drama,169302,48233.0,3.0,1049077681.0,Terrorist  The  a k a  Malli   Theeviravaathi   1998 
2406,202.0,3194,"Way We Were, The (1973)",Drama|Romance,70903,10236.0,4.0,974912892.0,Way We Were  The  1973 
2407,45.0,3196,Stalag 17 (1953),Drama|War,46359,632.0,4.0,1021412195.0,Stalag 17  1953 
2408,79.0,3197,"Presidio, The (1988)",Action|Crime|Romance|Thriller,95897,11851.0,4.0,975281975.0,Presidio  The  1988 
2409,28.0,3198,Papillon (1973),Crime|Drama,70511,5924.0,3.0,1235805650.0,Papillon  1973 
2410,156.0,3200,"Last Detail, The (1973)",Comedy|Drama,70290,14886.0,4.0,949201760.0,Last Detail  The  1973 
2411,66.0,3201,Five Easy Pieces (1970),Drama,65724,26617.0,5.0,1113190645.0,Five Easy Pieces  1970 
2412,19.0,3203,Dead Calm (1989),Thriller,97162,10493.0,2.0,965710957.0,Dead Calm  1989 
2413,4.0,3204,"Boys from Brazil, The (1978)",Action|Mystery|Thriller,77269,16241.0,4.0,964539828.0,Boys from Brazil  The  1978 
2414,414.0,3206,Against All Odds (1984),Romance,86859,22160.0,2.0,991145100.0,Against All Odds  1984 
2415,42.0,3208,Loaded Weapon 1 (National Lampoon's Loaded Weapon 1) (1993),Action|Comedy,107659,9644.0,2.0,996220162.0,Loaded Weapon 1  National Lampoon s Loaded Weapon 1   1993 
2416,3.0,3210,Fast Times at Ridgemont High (1982),Comedy|Drama|Romance,83929,13342.0,0.5,1306463638.0,Fast Times at Ridgemont High  1982 
2417,474.0,3211,"Cry in the Dark, A (1988)",Drama,94924,35119.0,4.0,1115731236.0,Cry in the Dark  A  1988 
2418,19.0,3213,Batman: Mask of the Phantasm (1993),Animation|Children,106364,14919.0,4.0,965708982.0,Batman  Mask of the Phantasm  1993 
2419,202.0,3214,American Flyers (1985),Drama,88707,14040.0,2.0,975015080.0,American Flyers  1985 
2420,113.0,3217,"Star Is Born, A (1937)",Drama,29606,22692.0,3.0,980051263.0,Star Is Born  A  1937 
2421,19.0,3219,Pacific Heights (1990),Mystery|Thriller,100318,2990.0,2.0,965711529.0,Pacific Heights  1990 
2422,50.0,3221,"Draughtsman's Contract, The (1982)",Drama,83851,10831.0,3.5,1518168495.0,Draughtsman s Contract  The  1982 
2423,156.0,3223,"Zed & Two Noughts, A (1985)",Drama,90366,33078.0,1.0,951113136.0,Zed   Two Noughts  A  1985 
2424,156.0,3224,Woman in the Dunes (Suna no onna) (1964),Drama,58625,16672.0,5.0,951113027.0,Woman in the Dunes  Suna no onna   1964 
2425,19.0,3225,Down to You (2000),Comedy|Romance,186975,10472.0,3.0,965703061.0,Down to You  2000 
2426,59.0,3230,"Odessa File, The (1974)",Thriller,71935,21489.0,5.0,953610267.0,Odessa File  The  1974 
2427,274.0,3235,Where the Buffalo Roam (1980),Comedy,81748,13005.0,3.5,1227005849.0,Where the Buffalo Roam  1980 
2428,19.0,3238,Eye of the Beholder (1999),Thriller,120662,18681.0,1.0,965703061.0,Eye of the Beholder  1999 
2429,453.0,3240,"Big Tease, The (1999)",Comedy,156639,20468.0,4.0,972621539.0,Big Tease  The  1999 
2430,453.0,3241,"Cup, The (Phörpa) (1999)",Comedy,201840,14521.0,5.0,1005965363.0,Cup  The  Ph rpa   1999 
2431,1.0,3243,Encino Man (1992),Comedy,104187,10406.0,3.0,964981093.0,Encino Man  1992 
2432,100.0,3244,"Goodbye Girl, The (1977)",Comedy|Romance,76095,14741.0,4.0,1100184414.0,Goodbye Girl  The  1977 
2433,28.0,3246,Malcolm X (1992),Drama,104797,1883.0,2.5,1234570524.0,Malcolm X  1992 
2434,1.0,3247,Sister Act (1992),Comedy|Crime,105417,2005.0,3.0,964983108.0,Sister Act  1992 
2435,19.0,3248,Sister Act 2: Back in the Habit (1993),Comedy,108147,6279.0,2.0,965708339.0,Sister Act 2  Back in the Habit  1993 
2436,45.0,3249,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller,104389,11087.0,3.0,950740266.0,Hand That Rocks the Cradle  The  1992 
2437,28.0,3250,Alive (1993),Drama,106246,7305.0,4.0,1242033046.0,Alive  1993 
2438,113.0,3251,Agnes of God (1985),Drama|Mystery,88683,24735.0,4.0,980307456.0,Agnes of God  1985 
2439,28.0,3252,Scent of a Woman (1992),Drama,105323,9475.0,3.0,1242032417.0,Scent of a Woman  1992 
2440,1.0,3253,Wayne's World (1992),Comedy,105793,8872.0,5.0,964981107.0,Wayne s World  1992 
2441,19.0,3254,Wayne's World 2 (1993),Comedy,108525,8873.0,2.0,965706967.0,Wayne s World 2  1993 
2442,4.0,3255,"League of Their Own, A (1992)",Comedy|Drama,104694,11287.0,4.0,964623306.0,League of Their Own  A  1992 
2443,28.0,3256,Patriot Games (1992),Action|Crime|Drama|Thriller,105112,9869.0,2.5,1242289707.0,Patriot Games  1992 
2444,18.0,3257,"Bodyguard, The (1992)",Drama|Romance|Thriller,103855,619.0,3.0,1456864683.0,Bodyguard  The  1992 
2445,19.0,3258,Death Becomes Her (1992),Comedy|Fantasy,104070,9374.0,2.0,965706703.0,Death Becomes Her  1992 
2446,42.0,3259,Far and Away (1992),Adventure|Drama|Romance,104231,11259.0,4.0,996219440.0,Far and Away  1992 
2447,28.0,3260,Howards End (1992),Drama,104454,8293.0,3.0,1242289079.0,Howards End  1992 
2448,42.0,3261,Singles (1992),Comedy|Drama|Romance,105415,11068.0,2.0,996218816.0,Singles  1992 
2449,66.0,3262,Twin Peaks: Fire Walk with Me (1992),Crime|Drama|Mystery|Thriller,105665,1923.0,4.0,1113188681.0,Twin Peaks  Fire Walk with Me  1992 
2450,17.0,3263,White Men Can't Jump (1992),Comedy|Drama,105812,10158.0,4.0,1305696358.0,White Men Can t Jump  1992 
2451,19.0,3264,Buffy the Vampire Slayer (1992),Action|Comedy|Horror,103893,10206.0,3.0,965705040.0,Buffy the Vampire Slayer  1992 
2452,23.0,3265,Hard-Boiled (Lat sau san taam) (1992),Action|Crime|Drama|Thriller,104684,11782.0,4.5,1107163724.0,Hard Boiled  Lat sau san taam   1992 
2453,79.0,3266,Man Bites Dog (C'est arrivé près de chez vous) (1992),Comedy|Crime|Drama|Thriller,103905,10086.0,5.0,975282009.0,Man Bites Dog  C est arriv  pr s de chez vous   1992 
2454,91.0,3267,"Mariachi, El (1992)",Action|Crime|Thriller|Western,104815,9367.0,4.0,1112711722.0,Mariachi  El  1992 
2455,45.0,3268,Stop! Or My Mom Will Shoot (1992),Action|Comedy,105477,9876.0,1.0,950740376.0,Stop  Or My Mom Will Shoot  1992 
2456,19.0,3269,Forever Young (1992),Drama|Romance|Sci-Fi,104291,10326.0,2.0,965703940.0,Forever Young  1992 
2457,36.0,3270,"Cutting Edge, The (1992)",Comedy|Drama|Romance,104040,16562.0,1.5,1100803853.0,Cutting Edge  The  1992 
2458,28.0,3271,Of Mice and Men (1992),Drama,105046,9609.0,3.0,1234569650.0,Of Mice and Men  1992 
2459,28.0,3272,Bad Lieutenant (1992),Crime|Drama,103759,12143.0,4.0,1242290937.0,Bad Lieutenant  1992 
2460,1.0,3273,Scream 3 (2000),Comedy|Horror|Mystery|Thriller,134084,4234.0,5.0,964983536.0,Scream 3  2000 
2461,45.0,3274,Single White Female (1992),Drama|Thriller,105414,9605.0,3.0,950740361.0,Single White Female  1992 
2462,18.0,3275,"Boondock Saints, The (2000)",Action|Crime|Drama|Thriller,144117,8374.0,4.5,1455617700.0,Boondock Saints  The  2000 
2463,448.0,3276,Gun Shy (2000),Comedy,171356,29076.0,1.0,1052647528.0,Gun Shy  2000 
2464,307.0,3280,"Baby, The (1973)",Horror,69754,28156.0,1.5,1186085577.0,Baby  The  1973 
2465,474.0,3281,"Brandon Teena Story, The (1998)",Documentary,144801,113096.0,2.0,1052088727.0,Brandon Teena Story  The  1998 
2466,156.0,3283,Minnie and Moskowitz (1971),Action,67433,24349.0,2.0,951113076.0,Minnie and Moskowitz  1971 
2467,448.0,3284,They Might Be Giants (1971),Comedy|Mystery|Romance,67848,27841.0,3.0,1476384001.0,They Might Be Giants  1971 
2468,41.0,3285,"Beach, The (2000)",Adventure|Drama,163978,1907.0,4.0,1458940228.0,Beach  The  2000 
2469,155.0,3286,Snow Day (2000),Comedy,184907,15489.0,4.0,963871903.0,Snow Day  2000 
2470,155.0,3287,"Tigger Movie, The (2000)",Animation|Children,220099,15655.0,3.0,963872461.0,Tigger Movie  The  2000 
2471,606.0,3289,Not One Less (Yi ge dou bu neng shao) (1999),Drama,209189,36210.0,4.5,1171409431.0,Not One Less  Yi ge dou bu neng shao   1999 
2472,514.0,3294,Eaten Alive (1977),Horror,74455,30062.0,1.5,1533947075.0,Eaten Alive  1977 
2473,606.0,3295,Raining Stones (1993),Drama,107920,62463.0,4.0,1171328192.0,Raining Stones  1993 
2474,113.0,3296,To Sir with Love (1967),Drama,62376,25934.0,5.0,980307140.0,To Sir with Love  1967 
2475,42.0,3298,Boiler Room (2000),Crime|Drama|Thriller,181984,14181.0,4.0,996212969.0,Boiler Room  2000 
2476,367.0,3299,Hanging Up (2000),Comedy|Drama,162983,10385.0,3.0,997813308.0,Hanging Up  2000 
2477,13.0,3300,Pitch Black (2000),Horror|Sci-Fi|Thriller,134847,2787.0,4.0,987895952.0,Pitch Black  2000 
2478,19.0,3301,"Whole Nine Yards, The (2000)",Comedy|Crime,190138,2069.0,2.0,965703061.0,Whole Nine Yards  The  2000 
2479,275.0,3302,Beautiful People (1999),Comedy,159272,61416.0,5.0,1049077837.0,Beautiful People  1999 
2480,603.0,3303,Black Tar Heroin: The Dark End of the Street (2000),Documentary,221023,79515.0,5.0,953924864.0,Black Tar Heroin  The Dark End of the Street  2000 
2481,105.0,3306,"Circus, The (1928)",Comedy,18773,28978.0,4.5,1447411512.0,Circus  The  1928 
2482,74.0,3307,City Lights (1931),Comedy|Drama|Romance,21749,901.0,5.0,1207501386.0,City Lights  1931 
2483,19.0,3308,"Flamingo Kid, The (1984)",Comedy|Drama,87265,25010.0,2.0,965706484.0,Flamingo Kid  The  1984 
2484,105.0,3310,"Kid, The (1921)",Comedy|Drama,12349,10098.0,4.5,1447411199.0,Kid  The  1921 
2485,288.0,3313,Class Reunion (1982),Comedy,84395,33374.0,2.0,978622593.0,Class Reunion  1982 
2486,89.0,3315,Happy Go Lovely (1951),Musical,43618,127602.0,4.5,1520409333.0,Happy Go Lovely  1951 
2487,19.0,3316,Reindeer Games (2000),Action|Thriller,184858,2155.0,2.0,965703425.0,Reindeer Games  2000 
2488,4.0,3317,Wonder Boys (2000),Comedy|Drama,185014,11004.0,4.0,986934498.0,Wonder Boys  2000 
2489,182.0,3323,Chain of Fools (2000),Comedy|Crime,194368,20682.0,4.0,1055151777.0,Chain of Fools  2000 
2490,19.0,3324,Drowning Mona (2000),Comedy,186045,25166.0,2.0,965703084.0,Drowning Mona  2000 
2491,104.0,3325,"Next Best Thing, The (2000)",Comedy|Drama,156841,1831.0,2.0,1048586873.0,Next Best Thing  The  2000 
2492,42.0,3326,What Planet Are You From? (2000),Comedy|Sci-Fi,181151,10416.0,2.0,996215958.0,What Planet Are You From   2000 
2493,135.0,3327,Beyond the Mat (1999),Documentary,218043,14271.0,4.0,1009692509.0,Beyond the Mat  1999 
2494,9.0,3328,Ghost Dog: The Way of the Samurai (1999),Crime|Drama,165798,4816.0,3.0,1044656650.0,Ghost Dog  The Way of the Samurai  1999 
2495,202.0,3329,The Year My Voice Broke (1987),Drama|Romance,94347,19958.0,4.0,974912284.0,The Year My Voice Broke  1987 
2496,310.0,3330,Splendor in the Grass (1961),Drama|Romance,55471,28569.0,4.5,1078648511.0,Splendor in the Grass  1961 
2497,288.0,3331,My Tutor (1983),Drama,85980,2193.0,2.0,980536052.0,My Tutor  1983 
2498,57.0,3334,Key Largo (1948),Crime|Drama|Film-Noir|Thriller,40506,11016.0,5.0,965796471.0,Key Largo  1948 
2499,,3338,For All Mankind (1989),Documentary,97372,20423.0,,,For All Mankind  1989 
2500,156.0,3341,Born Yesterday (1950),Comedy,42276,24481.0,4.0,951113027.0,Born Yesterday  1950 
2501,125.0,3342,Birdy (1984),Drama|War,86969,11296.0,5.0,1474294671.0,Birdy  1984 
2502,603.0,3344,Blood Feast (1963),Horror,56875,28172.0,4.0,953925513.0,Blood Feast  1963 
2503,288.0,3345,"Charlie, the Lonesome Cougar (1967)",Adventure|Children,62793,57855.0,3.0,978470103.0,Charlie  the Lonesome Cougar  1967 
2504,36.0,3347,Never Cry Wolf (1983),Adventure|Drama,86005,14280.0,4.5,1100803989.0,Never Cry Wolf  1983 
2505,27.0,3350,"Raisin in the Sun, A (1961)",Drama,55353,29478.0,4.0,965149469.0,Raisin in the Sun  A  1961 
2506,594.0,3353,"Closer You Get, The (2000)",Comedy|Romance,218112,73642.0,4.5,1108976033.0,Closer You Get  The  2000 
2507,7.0,3354,Mission to Mars (2000),Sci-Fi,183523,2067.0,1.5,1106713005.0,Mission to Mars  2000 
2508,19.0,3355,"Ninth Gate, The (1999)",Fantasy|Horror|Mystery|Thriller,142688,622.0,2.0,965703061.0,Ninth Gate  The  1999 
2509,160.0,3357,East-West (Est-ouest) (1999),Drama|Romance,181530,28463.0,4.0,976796537.0,East West  Est ouest   1999 
2510,4.0,3358,Defending Your Life (1991),Comedy|Drama|Fantasy|Romance,101698,12186.0,3.0,964622758.0,Defending Your Life  1991 
2511,70.0,3359,Breaking Away (1979),Comedy|Drama,78902,20283.0,5.0,1355184939.0,Breaking Away  1979 
2512,28.0,3360,Hoosiers (a.k.a. Best Shot) (1986),Drama|Romance,91217,5693.0,4.0,1234571883.0,Hoosiers  a k a  Best Shot   1986 
2513,19.0,3361,Bull Durham (1988),Comedy|Drama|Romance,94812,287.0,2.0,965705725.0,Bull Durham  1988 
2514,36.0,3362,Dog Day Afternoon (1975),Crime|Drama,72890,968.0,2.5,1100803617.0,Dog Day Afternoon  1975 
2515,29.0,3363,American Graffiti (1973),Comedy|Drama,69704,838.0,4.5,1362016600.0,American Graffiti  1973 
2516,177.0,3364,"Asphalt Jungle, The (1950)",Crime|Film-Noir,42208,16958.0,3.5,1435720436.0,Asphalt Jungle  The  1950 
2517,4.0,3365,"Searchers, The (1956)",Drama|Western,49730,3114.0,5.0,964538329.0,Searchers  The  1956 
2518,288.0,3368,"Big Country, The (1958)",Romance|Western,51411,12501.0,3.0,976139738.0,Big Country  The  1958 
2519,19.0,3370,Betrayed (1988),Drama|Thriller,94731,31618.0,2.0,965710720.0,Betrayed  1988 
2520,140.0,3372,"Bridge at Remagen, The (1969)",Action|War,64110,15873.0,4.0,1021899149.0,Bridge at Remagen  The  1969 
2521,603.0,3374,Daughters of the Dust (1991),Drama,104057,68427.0,4.0,953927375.0,Daughters of the Dust  1991 
2522,414.0,3378,"Ogre, The (Unhold, Der) (1996)",Drama,118043,48213.0,4.0,1005067139.0,Ogre  The  Unhold  Der   1996 
2523,599.0,3379,On the Beach (1959),Drama,53137,35412.0,4.5,1498539583.0,On the Beach  1959 
2524,275.0,3384,"Taking of Pelham One Two Three, The (1974)",Action|Crime,72251,8333.0,5.0,1049079320.0,Taking of Pelham One Two Three  The  1974 
2525,45.0,3385,Volunteers (1985),Comedy,90274,19259.0,2.0,959625116.0,Volunteers  1985 
2526,1.0,3386,JFK (1991),Drama|Mystery|Thriller,102138,820.0,5.0,964983484.0,JFK  1991 
2527,19.0,3387,Who's Harry Crumb? (1989),Comedy|Mystery,98645,11718.0,2.0,965707828.0,Who s Harry Crumb   1989 
2528,51.0,3388,Harry and the Hendersons (1987),Children|Comedy,93148,8989.0,5.0,1230931053.0,Harry and the Hendersons  1987 
2529,217.0,3389,Let's Get Harry (1986),Action|Adventure,91400,32031.0,2.0,955941792.0,Let s Get Harry  1986 
2530,448.0,3390,Shanghai Surprise (1986),Adventure|Crime|Drama|Romance,91934,58048.0,2.0,1019125722.0,Shanghai Surprise  1986 
2531,414.0,3391,Who's That Girl? (1987),Comedy,94321,26827.0,2.0,991145449.0,Who s That Girl   1987 
2532,217.0,3392,She-Devil (1989),Comedy,98309,11157.0,3.0,955945275.0,She Devil  1989 
2533,19.0,3393,Date with an Angel (1987),Comedy|Fantasy|Romance,92834,28370.0,1.0,965704375.0,Date with an Angel  1987 
2534,19.0,3394,Blind Date (1987),Comedy|Romance,92666,918.0,3.0,965707983.0,Blind Date  1987 
2535,19.0,3395,Nadine (1987),Comedy,93596,61178.0,3.0,965707983.0,Nadine  1987 
2536,19.0,3396,"Muppet Movie, The (1979)",Adventure|Children|Comedy|Musical,79588,11176.0,5.0,965705896.0,Muppet Movie  The  1979 
2537,19.0,3397,"Great Muppet Caper, The (1981)",Children|Comedy,82474,14900.0,2.0,965706019.0,Great Muppet Caper  The  1981 
2538,19.0,3398,"Muppets Take Manhattan, The (1984)",Children|Comedy|Musical,87755,11899.0,2.0,965706276.0,Muppets Take Manhattan  The  1984 
2539,19.0,3400,We're Back! A Dinosaur's Story (1993),Adventure|Animation|Children|Fantasy,108526,18890.0,3.0,965709047.0,We re Back  A Dinosaur s Story  1993 
2540,19.0,3401,Baby... Secret of the Lost Legend (1985),Adventure|Sci-Fi,88760,19736.0,2.0,965703973.0,Baby    Secret of the Lost Legend  1985 
2541,202.0,3402,Turtle Diary (1985),Comedy|Drama|Romance,90219,123047.0,4.0,975015323.0,Turtle Diary  1985 
2542,587.0,3403,Raise the Titanic (1980),Drama|Thriller,81400,24575.0,4.0,953137509.0,Raise the Titanic  1980 
2543,164.0,3404,Titanic (1953),Action|Drama,46435,16535.0,5.0,999708378.0,Titanic  1953 
2544,469.0,3405,"Night to Remember, A (1958)",Action|Drama,51994,10971.0,3.0,965333831.0,Night to Remember  A  1958 
